,git_hash,commit_date,cve_data,cwe_group,published_date,severity,impact_score
0,b47fa61f71c7ce1c8cae313b101c60b34c0f1155,2005-08-17 11:17:45+00:00,SQL_INJECTION,,,,
1,4c6b69605dc47940286cee81c88f71d0cd120c2c,2005-08-17 11:17:45+00:00,SQL_INJECTION,,,,
2,9008aae8ea4174f07e9a425374ceab0935b88df6,2005-08-17 11:17:45+00:00,SQL_INJECTION,,,,
3,60f6296e4de5b8b73e30cfa2982243a1ea96ab8c,2005-12-05 18:15:44+00:00,SQL_INJECTION,,,,
4,92dd5e434d7398d094e261be01357dcae4aef3bc,2005-12-05 18:15:44+00:00,SQL_INJECTION,,,,
5,637974c7e2a17466f18e91820c8b920354b407d3,2005-12-05 18:15:44+00:00,SQL_INJECTION,,,,
6,5901f1a97434ff3c666fa199892231166ebcb233,2005-12-05 18:15:44+00:00,SQL_INJECTION,,,,
7,4d85a320e3d478359f91fa86f769f01b18b6c5e6,2006-01-15 10:34:05+00:00,CVE-2006-6235,NVD-CWE-Other,2006-12-07T11:28Z,HIGH,10.0
8,b39151fbe7f1ce14a5e7648a196360d4369cd9c5,2006-05-08 21:03:14+00:00,SQL_INJECTION,,,,
9,01f6130e6f1860656f7a6592ec008725d065aa3c,2006-05-08 21:03:14.100505+00:00,SQL_INJECTION,,,,
10,e491da3a113ed15e5966a78b4461613b56c4b582,2006-10-27 02:12:45+00:00,CVE-2006-4245,CWE-362,2019-11-06T03:15Z,MEDIUM,6.4
11,9dad389a1ee21f940a2e4be907d1caf96c287a3c,2006-11-27 03:13:10+00:00,CVE-2006-4249,NVD-CWE-Other,2006-12-07T23:28Z,MEDIUM,2.9
12,95080e8fac7a02a6cae07c366c2ef3eb2a960510,2006-12-10 21:16:26+00:00,CVE-2006-6302,NVD-CWE-Other,2006-12-06T19:28Z,MEDIUM,2.9
13,0a8f24c5f431a2e542975db6835436ac852f3e70,2006-12-10 21:16:26+00:00,CVE-2006-6302,NVD-CWE-Other,2006-12-06T19:28Z,MEDIUM,2.9
14,a744c72365e4a2d3518291a344f9423533e30ad5,2006-12-18 17:12:48+00:00,SQL_INJECTION,,,,
15,367c449a66024c616ede19bdfa77fe97ad8cb995,2006-12-26 20:20:48+00:00,CVE-2006-5925,NVD-CWE-Other,2006-11-15T19:07Z,HIGH,6.4
16,23276fe87f2e426b014dc24f065b60a763f8445a,2007-04-23 19:41:24+00:00,SQL_INJECTION,,,,
17,64de0713011209c6678cc238b0202ff36b8571e8,2007-06-14 13:43:00+00:00,SQL_INJECTION,,,,
18,3449257415693bd55052a2ad20d6df1eb7f128bf,2007-06-14 13:54:51+00:00,SQL_INJECTION,,,,
19,fdb0f9f767f33d0b5bbad0332fffa987c4d9b91b,2007-10-15 17:35:19+00:00,SQL_INJECTION,,,,
20,4be49548c4f1046a8204030f26a603c29f38d9dd,2007-11-06 09:34:48+00:00,CVE-2007-5741,CWE-94,2007-11-07T21:46Z,HIGH,6.4
21,46baac37ebd63357a101d6eababcf7fe54bb9ff2,2007-11-06 09:34:48+00:00,CVE-2007-5741,CWE-94,2007-11-07T21:46Z,HIGH,6.4
22,3860f7a6c2b23132b8adf9383a8bb0b2d8dfda43,2007-11-06 09:39:31+00:00,CVE-2007-5741,CWE-94,2007-11-07T21:46Z,HIGH,6.4
23,60fdfd310478cc51b771d76a328e2bd203c4b1a8,2007-11-07 06:17:16+00:00,CVE-2007-4321,NVD-CWE-Other,2007-08-14T00:17Z,MEDIUM,6.4
24,143e53a764bbc2a5b67f8e70e11c12d21b95c58d,2007-11-07 06:17:16+00:00,CVE-2007-4321,NVD-CWE-Other,2007-08-14T00:17Z,MEDIUM,6.4
25,6f6ccdd03cd77b198bc2e4c9cbe6c382272400e0,2007-11-20 20:33:02+00:00,CVE-2007-4619,CWE-189,2007-10-12T21:17Z,HIGH,10.0
26,979dcb27c5cd58f85aa774e4b6efdce9654be90a,2007-11-20 20:33:02+00:00,CVE-2007-4619,CWE-189,2007-10-12T21:17Z,HIGH,10.0
27,b5bfcab1f8eab600063cbe8b5430c10adcf8567d,2007-11-20 20:33:02+00:00,CVE-2007-4619,CWE-189,2007-10-12T21:17Z,HIGH,10.0
28,28cb319c0940751c0bb8ec8c0c4c575f26303691,2007-11-20 20:33:02+00:00,CVE-2007-4619,CWE-189,2007-10-12T21:17Z,HIGH,10.0
29,04f1fe7a6b44bbec438d53d7650b2026c2bdc384,2007-11-20 20:33:02+00:00,CVE-2007-4619,CWE-189,2007-10-12T21:17Z,HIGH,10.0
30,6eca10c45c2b76b5fccda13bc1693188942a69aa,2007-11-25 20:08:37+00:00,SQL_INJECTION,,,,
31,c2fe331c29cdd495ed8f7c3493338f15b5090b99,2007-11-25 20:08:37+00:00,SQL_INJECTION,,,,
32,4299b0fff19f0f4ab168326bd47ceeeae38516a2,2008-01-27 22:29:29+00:00,CVE-2007-5201,CWE-200,2007-10-04T17:17Z,MEDIUM,6.4
33,aa77ad447fe13cb83e0e72b077ad00e4a43a0cbf,2008-03-15 05:03:47+00:00,SQL_INJECTION,,,,
34,98e423c450f48289b205d8da2d668f61959b4c0e,2008-03-24 14:08:04+00:00,SQL_INJECTION,,,,
35,bc605811c7aa5ee7cfb2a3e888c1f46c2b5cb7de,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
36,2e5301f270c80372c60eee6ec68b2d428881569d,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
37,f83214a690dd8c2bdb86fd663b45cd236e531aa5,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
38,a0be42b0031fba7d75799f430bc9664f40ac2e32,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
39,1217d089c493e3ac3aa8373362fe53849f49b5f5,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
40,05f36310edd268ac5bdc137d3efe209abaf687ef,2008-05-26 18:33:33+00:00,SQL_INJECTION,,,,
41,0d2a4e3ee922001b5b77fa0e2ac38e50550e1b0f,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
42,3b278ae7e7822249e34e13fd22afec08f3e66dd6,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
43,aeb8ae3482d97cd5f0b95aa276bbb4b00b961c3b,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
44,81ee2483ec720c044d00f703d079784addac3ee7,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
45,b8ce6f6b9c7859018bf70be3f0d6cf01ff6c511c,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
46,81af21c376c365877e171169bbbf0be717301874,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
47,f6dd4c455ac5c2243d627b41f8561f8260d4747e,2008-07-23 13:35:51+00:00,SQL_INJECTION,,,,
48,f370267466f08706837959719b3fc38d380da4e1,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
49,847ad56dcb0d96db1f940870b7342bd487a2a34c,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
50,817b75291a5c9bb570a304614955a3accef82fb7,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
51,42604fa7585460ce59b27a19516ffea3f491c4e0,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
52,07f7531b1cca05c3ee2a7bbce901a42a15881d94,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
53,7261b5026dcf092b99283261c124d17d358a5d31,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
54,066b5f0ce180fdee84821d78428d76427496f7e1,2008-08-11 12:44:03+00:00,SQL_INJECTION,,,,
55,7e2aae43f019966cdf8b276445d89dd936d7fc07,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
56,77a9fa409cde2f0f2618c22e1f6924bd35db7993,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
57,702c763f19dc2154178b1954e4eb52b6077ad275,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
58,261c7a6ccd80f29d0c36b2088a31934345552496,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
59,ef8381b1d4dded765668d685364bd133151b1b14,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
60,4df1b6d478020ac51c84467f47e42083f53adbad,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
61,00e12f2f91dd8a11f040c1113bcce3ef4a2c14c0,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
62,cabc2dbbbc44fa3dd541a88058664f88da22a823,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
63,a3ce0572c5be1e3fe048866b042ff921edb69945,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
64,062a37ad078dd61cb8cfef43dbb1ad382b061af5,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
65,2c70e730fdec015ec9398febf174375d804d5a11,2008-08-19 20:57:46+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
66,c59879248ce7759c31439586f54cd3ae4e0a67fa,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
67,93ebfb154456daa841aa223bd296422787b3074c,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
68,896ea16073d303e862e15eb3e1e0f7a0dfaa67ba,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
69,6230e379a43555d26e2f5e5359dc22b294d97590,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
70,7e83e26a2447e69b1668d97538e2d4e6656fc078,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
71,6397c8a1fc9cc5883da35b7abba1e3d1b6a7aad4,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
72,c09df5b34f86994dfadea1263383b099e3032370,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
73,85abf8c1cf13ad05c6dc331bfec895f937dce7b2,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
74,5512f4f627ba39f7985cc9b388db0d3ac56eeac2,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
75,447036b3a6022360342cccebb7bcf687a150edc8,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
76,ffa2cd0b6211b1d98480220cdb02a669b0f89f2f,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
77,f7358952bafb9d93c2e671cd433fc671ae0a9d9e,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
78,3885ef65381275f462cafb2e25c1987c7de0951c,2008-08-19 21:02:04+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
79,112d782e6348d42d3ae75feaa5ec7b9a126f1e90,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
80,c68988fae695b2191ba5ce65b1fae4b88e3a87ea,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
81,99de13b7f654c9cb8267231bae0ef086757d07fe,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
82,e84eb0a8e6463fa2c6d1a835ce6d2a13f24ae0cb,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
83,262f83cb550d11074722b2328d6a7aba97ad6983,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
84,a5e37e6cc3137ad1faf26495849554399d534f75,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
85,65212dc3ef2ddb51a662c6c289ed3e3e75c2e624,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
86,fa67de2220e9a567715df556938e6a4e14bdaa97,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
87,0938ce9e6ecf33c1df5a32831eb57b81079e4f0a,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
88,472880be515b9af0db7ca460a1203f859e5c9cb8,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
89,833c65beadf6644990633e6f76b4725f510bd94c,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
90,86d5225f8b6571670596b6391928c326883b3bfc,2008-08-20 01:51:10+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
91,6dda80f73c8578c376966d8732c1112112269eab,2008-08-25 12:19:12+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
92,7122b6c551d4f3669b8aa839b0d110466f26f2aa,2008-08-25 12:19:12+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
93,533c949d64ede407cbefeaa2396e9f5e133a1c37,2008-08-25 12:19:12+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
94,e183819659b22eb6723ff897ae2752cbb185e902,2008-09-09 10:04:06+00:00,SQL_INJECTION,,,,
95,a515b7a4a417e82c7822edb2afe63dd896f3db1e,2008-09-16 00:29:16+00:00,CVE-2008-0166,CWE-310,2008-05-13T17:20Z,HIGH,6.9
96,30dd1ccca4683a2a1009414a98bb0826cd726966,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
97,30dd1ccca4683a2a1009414a98bb0826cd726966,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
98,9538b2150661afbfcfebb1e42ea7f0ca553fb74d,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
99,9538b2150661afbfcfebb1e42ea7f0ca553fb74d,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
100,887ae758bfcfcf9e0ee76e1e2c3cb54fed8afc17,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
101,887ae758bfcfcf9e0ee76e1e2c3cb54fed8afc17,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
102,1beeda1002269f16ed807fede05a6fb4988f9991,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
103,1beeda1002269f16ed807fede05a6fb4988f9991,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
104,baccab9540c7edce651a02d8652d3d0e6b5c1eb3,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
105,baccab9540c7edce651a02d8652d3d0e6b5c1eb3,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
106,765d4afca2afd6f3ae814d21348dadb6a76f40ae,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
107,765d4afca2afd6f3ae814d21348dadb6a76f40ae,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
108,8ad5f451e2638409d2055af68e0e06de68ac1a3c,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
109,8ad5f451e2638409d2055af68e0e06de68ac1a3c,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
110,98c9c1e8b96f436263bee100feffe6d9f0f66b1e,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
111,98c9c1e8b96f436263bee100feffe6d9f0f66b1e,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
112,e58a34ac7992284662b4192492e170975903e18e,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
113,e58a34ac7992284662b4192492e170975903e18e,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
114,6df968545669ac7cd8fd6c2c983d09398886583f,2008-11-12 06:54:33+00:00,CVE-2007-4965,CWE-189,2007-09-18T22:17Z,MEDIUM,4.9
115,6df968545669ac7cd8fd6c2c983d09398886583f,2008-11-12 06:54:33+00:00,CVE-2008-1679,CWE-189,2008-04-22T04:41Z,MEDIUM,6.4
116,04105e539e17f77cbd57d6d2844d518967410391,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
117,01feb5ad8d55c4cdc540e02ebebcaffa5f1a4d6c,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
118,c63f2700e2411101369f084380080ae065f01c2a,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
119,4828c536768520f388b936a9f76ee8a63fa9d9bb,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
120,69ae84269117fd6529db1b8baf2c7f9f4e9d6c65,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
121,c5b7b2796c33a433ae22ee0f82061a667c3d7a2f,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
122,53c79d1d57be6450a87d5edc1b604955a110d037,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
123,fe6425c063b2e2de326d09d787ccd00138721203,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
124,488093b33e98c05b5b4223c04f73e82c7fadd7c5,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
125,6a82782e54ec02486550661acd6f80cb57ad41d7,2008-11-12 07:02:24+00:00,CVE-2008-1721,CWE-189,2008-04-10T19:05Z,HIGH,6.4
126,8af5d5791bd08c3ac206c1ea1326150718858ca9,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
127,05c5aa3bd89a9b91c4ff2e3b994fdc6a6533a621,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
128,972821af6d11668dd3b8975c94412de568cd4468,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
129,77219d925cd282079ea35859f80f38c94624390e,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
130,d71a89fc4ddca9041db5d0676b17d72caaa98a73,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
131,64f85f7919fb08e6884ec6f23d7ce3cbe7cb48f0,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
132,26ffd3553544d036887d384984871fbeb1896ef7,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
133,3c745283f76f08017184ceb7c6a40532ea83570c,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
134,89ef55fd1162ff61241195d71c58bfba207e2f60,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
135,4ee6e653bbb9eb0ba3cd5cd869906f9177cc25d9,2008-11-12 07:08:51+00:00,CVE-2008-3144,CWE-189,2008-08-01T14:41Z,MEDIUM,2.9
136,130c630ae4c9cd2d1c017b54a72ed7b7eb3889c1,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
137,13a9af4cec0b3b92ddf6ce1d2fe3c69e7b7cca55,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
138,d9641f061c8015c550a33f530cf3b691572d9de3,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
139,b7cfda132406bd0a4f626610657fd9b1e0e63f65,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
140,8a5970784872ccd6135cee6c87100a459ef93977,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
141,cf843b28a97bd239ea4e6ff9feda474bf23c16d7,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
142,167ecc4e9d9d6acbd5193ea3ef9884276cee3caf,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
143,008c3194885f7779e95a4c138442a5528649d438,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
144,7a93d2061efc9916bd7ffaff1c614ede115e5f42,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
145,053adba50cfc4bfbf649fd78d509d63e86bf1788,2008-11-12 07:21:52+00:00,CVE-2008-1887,CWE-119,2008-04-18T17:05Z,HIGH,10.0
146,3a87f93c42d0ca5b3af56076ba023eebe33cf29e,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
147,5c3e4a73a09ad5b9b9042bac2e72cfc035dd75e8,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
148,e481027eeb5f24ba07bcfd85bdd0e6ed188424e7,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
149,8e455c2f78bdaea7b46b97c211b90723648c6818,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
150,5d5a27630a83054369966661ba71cb8bae94c88a,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
151,1e5978000f982e6a8ed90a3f3d1def96806c00b1,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
152,d7be917c373523a5ab1e908bb54273592f0fd995,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
153,13577318a268b9b8c8c0190746bef621476c6bde,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
154,277600b66e85cd463c4d9cabd4aa20f838348190,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
155,4f221810e3c407a2c4af9d7eb595c8582d42a871,2008-11-12 07:29:23+00:00,CVE-2008-4864,CWE-189,2008-11-01T00:00Z,HIGH,6.4
156,4400d81d5272e97f96a8d37b1b8014b4e7910528,2008-12-10 06:48:18+00:00,SQL_INJECTION,,,,
157,be6c5005102c7af1a10ac3d093b2ad79d8cd050b,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
158,a3284c10244dec51241deaef411e7517672b537b,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
159,beba7635e4192cec2247d01662b57d3380c61b18,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
160,9dac6fd54a184b7d9a33e12b2eaa035604fa3366,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
161,52fb30eeb7b0b4b5c514358735d6b9e5f915ab7d,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
162,bc160b73dbba7327f436734d3732fa94949d778f,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
163,def963c019299a2cc75468ca83571c26bf7bb00f,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
164,114951eb9b7096ff25c2ac6b6fb95dfa16d90b3e,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
165,072eff4e3276b1cf839bad5ddb67d97294c0c726,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
166,c0f146b9da1ef78a7786a717a55e0e0dd43309c6,2008-12-16 13:12:32+00:00,CVE-2008-5031,CWE-189,2008-11-10T16:15Z,HIGH,10.0
167,e8536353e05d5b5e304e7ff0672e4c9d64a02c6a,2009-01-12 22:19:45+00:00,SQL_INJECTION,,,,
168,e30cd6ba42c256d2016db45146d616f329455e86,2009-02-03 20:27:14+00:00,CVE-2008-3274,CWE-200,2008-09-12T16:56Z,MEDIUM,2.9
169,6456e1fdbe23a5daf10ba7e5df98bf2a44bf6fce,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
170,c1069c658888af97d9ddf78d8921333f4ec1d760,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
171,f0a7470e405cb237e8b5676fd10f1ea482787baf,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
172,e1a23609e41bc415b54af99829ca5b5f12d1c991,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
173,ff47006434c83f9f6636bc4baddbcd939a5f086c,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
174,c7c08a413fc58ce5417736d9b396e8f40cd6737b,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
175,747c1a50df7b51759e0ca3188027c5b853ebae89,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
176,3ab47617b5a699eebeb45864de247752b321bf1a,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
177,1fe5b520f52be633d36b796479691f27284b1814,2009-02-08 11:14:56+00:00,SQL_INJECTION,,,,
